date,trend_name,google_score,category
2022-10-09,Coastal Cowgirl,0,Womenswear
2022-10-16,Coastal Cowgirl,0,Womenswear
2022-10-23,Coastal Cowgirl,0,Womenswear
2022-10-30,Coastal Cowgirl,0,Womenswear
2022-11-06,Coastal Cowgirl,0,Womenswear
2022-11-13,Coastal Cowgirl,0,Womenswear
2022-11-20,Coastal Cowgirl,0,Womenswear
2022-11-27,Coastal Cowgirl,0,Womenswear
2022-12-04,Coastal Cowgirl,0,Womenswear
2022-12-11,Coastal Cowgirl,0,Womenswear
2022-12-18,Coastal Cowgirl,0,Womenswear
2022-12-25,Coastal Cowgirl,0,Womenswear
2023-01-01,Coastal Cowgirl,0,Womenswear
2023-01-08,Coastal Cowgirl,0,Womenswear
2023-01-15,Coastal Cowgirl,0,Womenswear
2023-01-22,Coastal Cowgirl,0,Womenswear
2023-01-29,Coastal Cowgirl,0,Womenswear
2023-02-05,Coastal Cowgirl,0,Womenswear
2023-02-12,Coastal Cowgirl,0,Womenswear
2023-02-19,Coastal Cowgirl,0,Womenswear
2023-02-26,Coastal Cowgirl,0,Womenswear
2023-03-05,Coastal Cowgirl,35,Womenswear
2023-03-12,Coastal Cowgirl,28,Womenswear
2023-03-19,Coastal Cowgirl,36,Womenswear
2023-03-26,Coastal Cowgirl,55,Womenswear
2023-04-02,Coastal Cowgirl,84,Womenswear
2023-04-09,Coastal Cowgirl,78,Womenswear
2023-04-16,Coastal Cowgirl,90,Womenswear
2023-04-23,Coastal Cowgirl,76,Womenswear
2023-04-30,Coastal Cowgirl,81,Womenswear
2023-05-07,Coastal Cowgirl,59,Womenswear
2023-05-14,Coastal Cowgirl,68,Womenswear
2023-05-21,Coastal Cowgirl,60,Womenswear
2023-05-28,Coastal Cowgirl,64,Womenswear
2023-06-04,Coastal Cowgirl,74,Womenswear
2023-06-11,Coastal Cowgirl,66,Womenswear
2023-06-18,Coastal Cowgirl,77,Womenswear
2023-06-25,Coastal Cowgirl,81,Womenswear
2023-07-02,Coastal Cowgirl,74,Womenswear
2023-07-09,Coastal Cowgirl,77,Womenswear
2023-07-16,Coastal Cowgirl,60,Womenswear
2023-07-23,Coastal Cowgirl,59,Womenswear
2023-07-30,Coastal Cowgirl,50,Womenswear
2023-08-06,Coastal Cowgirl,56,Womenswear
2023-08-13,Coastal Cowgirl,63,Womenswear
2023-08-20,Coastal Cowgirl,60,Womenswear
2023-08-27,Coastal Cowgirl,66,Womenswear
2023-09-03,Coastal Cowgirl,29,Womenswear
2023-09-10,Coastal Cowgirl,34,Womenswear
2023-09-17,Coastal Cowgirl,38,Womenswear
2023-09-24,Coastal Cowgirl,39,Womenswear
2023-10-01,Coastal Cowgirl,33,Womenswear
2023-10-08,Coastal Cowgirl,33,Womenswear
2023-10-15,Coastal Cowgirl,21,Womenswear
2023-10-22,Coastal Cowgirl,22,Womenswear
2023-10-29,Coastal Cowgirl,20,Womenswear
2023-11-05,Coastal Cowgirl,32,Womenswear
2023-11-12,Coastal Cowgirl,25,Womenswear
2023-11-19,Coastal Cowgirl,22,Womenswear
2023-11-26,Coastal Cowgirl,24,Womenswear
2023-12-03,Coastal Cowgirl,22,Womenswear
2023-12-10,Coastal Cowgirl,20,Womenswear
2023-12-17,Coastal Cowgirl,13,Womenswear
2023-12-24,Coastal Cowgirl,28,Womenswear
2023-12-31,Coastal Cowgirl,30,Womenswear
2024-01-07,Coastal Cowgirl,24,Womenswear
2024-01-14,Coastal Cowgirl,30,Womenswear
2024-01-21,Coastal Cowgirl,28,Womenswear
2024-01-28,Coastal Cowgirl,27,Womenswear
2024-02-04,Coastal Cowgirl,27,Womenswear
2024-02-11,Coastal Cowgirl,27,Womenswear
2024-02-18,Coastal Cowgirl,45,Womenswear
2024-02-25,Coastal Cowgirl,30,Womenswear
2024-03-03,Coastal Cowgirl,39,Womenswear
2024-03-10,Coastal Cowgirl,47,Womenswear
2024-03-17,Coastal Cowgirl,42,Womenswear
2024-03-24,Coastal Cowgirl,45,Womenswear
2024-03-31,Coastal Cowgirl,56,Womenswear
2024-04-07,Coastal Cowgirl,63,Womenswear
2024-04-14,Coastal Cowgirl,56,Womenswear
2024-04-21,Coastal Cowgirl,66,Womenswear
2024-04-28,Coastal Cowgirl,63,Womenswear
2024-05-05,Coastal Cowgirl,64,Womenswear
2024-05-12,Coastal Cowgirl,58,Womenswear
2024-05-19,Coastal Cowgirl,69,Womenswear
2024-05-26,Coastal Cowgirl,61,Womenswear
2024-06-02,Coastal Cowgirl,65,Womenswear
2024-06-09,Coastal Cowgirl,57,Womenswear
2024-06-16,Coastal Cowgirl,80,Womenswear
2024-06-23,Coastal Cowgirl,70,Womenswear
2024-06-30,Coastal Cowgirl,75,Womenswear
2024-07-07,Coastal Cowgirl,88,Womenswear
2024-07-14,Coastal Cowgirl,84,Womenswear
2024-07-21,Coastal Cowgirl,85,Womenswear
2024-07-28,Coastal Cowgirl,76,Womenswear
2024-08-04,Coastal Cowgirl,64,Womenswear
2024-08-11,Coastal Cowgirl,84,Womenswear
2024-08-18,Coastal Cowgirl,62,Womenswear
2024-08-25,Coastal Cowgirl,43,Womenswear
2024-09-01,Coastal Cowgirl,47,Womenswear
2024-09-08,Coastal Cowgirl,33,Womenswear
2024-09-15,Coastal Cowgirl,35,Womenswear
2024-09-22,Coastal Cowgirl,34,Womenswear
2024-09-29,Coastal Cowgirl,33,Womenswear
2024-10-06,Coastal Cowgirl,36,Womenswear
2024-10-13,Coastal Cowgirl,23,Womenswear
2024-10-20,Coastal Cowgirl,34,Womenswear
2024-10-27,Coastal Cowgirl,48,Womenswear
2024-11-03,Coastal Cowgirl,32,Womenswear
2024-11-10,Coastal Cowgirl,34,Womenswear
2024-11-17,Coastal Cowgirl,29,Womenswear
2024-11-24,Coastal Cowgirl,37,Womenswear
2024-12-01,Coastal Cowgirl,29,Womenswear
2024-12-08,Coastal Cowgirl,31,Womenswear
2024-12-15,Coastal Cowgirl,22,Womenswear
2024-12-22,Coastal Cowgirl,37,Womenswear
2024-12-29,Coastal Cowgirl,38,Womenswear
2025-01-05,Coastal Cowgirl,43,Womenswear
2025-01-12,Coastal Cowgirl,61,Womenswear
2025-01-19,Coastal Cowgirl,52,Womenswear
2025-01-26,Coastal Cowgirl,52,Womenswear
2025-02-02,Coastal Cowgirl,42,Womenswear
2025-02-09,Coastal Cowgirl,52,Womenswear
2025-02-16,Coastal Cowgirl,70,Womenswear
2025-02-23,Coastal Cowgirl,52,Womenswear
2025-03-02,Coastal Cowgirl,53,Womenswear
2025-03-09,Coastal Cowgirl,50,Womenswear
2025-03-16,Coastal Cowgirl,55,Womenswear
2025-03-23,Coastal Cowgirl,56,Womenswear
2025-03-30,Coastal Cowgirl,65,Womenswear
2025-04-06,Coastal Cowgirl,63,Womenswear
2025-04-13,Coastal Cowgirl,53,Womenswear
2025-04-20,Coastal Cowgirl,66,Womenswear
2025-04-27,Coastal Cowgirl,68,Womenswear
2025-05-04,Coastal Cowgirl,52,Womenswear
2025-05-11,Coastal Cowgirl,68,Womenswear
2025-05-18,Coastal Cowgirl,79,Womenswear
2025-05-25,Coastal Cowgirl,84,Womenswear
2025-06-01,Coastal Cowgirl,100,Womenswear
2025-06-08,Coastal Cowgirl,88,Womenswear
2025-06-15,Coastal Cowgirl,97,Womenswear
2025-06-22,Coastal Cowgirl,87,Womenswear
2025-06-29,Coastal Cowgirl,67,Womenswear
2025-07-06,Coastal Cowgirl,90,Womenswear
2025-07-13,Coastal Cowgirl,83,Womenswear
2025-07-20,Coastal Cowgirl,68,Womenswear
2025-07-27,Coastal Cowgirl,63,Womenswear
2025-08-03,Coastal Cowgirl,77,Womenswear
2025-08-10,Coastal Cowgirl,70,Womenswear
2025-08-17,Coastal Cowgirl,65,Womenswear
2025-08-24,Coastal Cowgirl,52,Womenswear
2025-08-31,Coastal Cowgirl,61,Womenswear
2025-09-07,Coastal Cowgirl,38,Womenswear
2025-09-14,Coastal Cowgirl,45,Womenswear
2025-09-21,Coastal Cowgirl,42,Womenswear
2025-09-28,Coastal Cowgirl,41,Womenswear
2025-10-05,Coastal Cowgirl,27,Womenswear
2025-10-12,Coastal Cowgirl,32,Womenswear
2025-10-19,Coastal Cowgirl,25,Womenswear
2025-10-26,Coastal Cowgirl,51,Womenswear
2025-11-02,Coastal Cowgirl,27,Womenswear
2025-11-09,Coastal Cowgirl,44,Womenswear
2025-11-16,Coastal Cowgirl,41,Womenswear
2025-11-23,Coastal Cowgirl,35,Womenswear
2025-11-30,Coastal Cowgirl,31,Womenswear
2025-12-07,Coastal Cowgirl,39,Womenswear
2025-12-14,Coastal Cowgirl,22,Womenswear
2025-12-21,Coastal Cowgirl,25,Womenswear
2025-12-28,Coastal Cowgirl,23,Womenswear
2020-12-27,Quiet Luxury,0,Womenswear
2021-01-03,Quiet Luxury,0,Womenswear
2021-01-10,Quiet Luxury,0,Womenswear
2021-01-17,Quiet Luxury,0,Womenswear
2021-01-24,Quiet Luxury,0,Womenswear
2021-01-31,Quiet Luxury,2,Womenswear
2021-02-07,Quiet Luxury,0,Womenswear
2021-02-14,Quiet Luxury,0,Womenswear
2021-02-21,Quiet Luxury,2,Womenswear
2021-02-28,Quiet Luxury,0,Womenswear
2021-03-07,Quiet Luxury,2,Womenswear
2021-03-14,Quiet Luxury,0,Womenswear
2021-03-21,Quiet Luxury,0,Womenswear
2021-03-28,Quiet Luxury,0,Womenswear
2021-04-04,Quiet Luxury,2,Womenswear
2021-04-11,Quiet Luxury,2,Womenswear
2021-04-18,Quiet Luxury,0,Womenswear
2021-04-25,Quiet Luxury,0,Womenswear
2021-05-02,Quiet Luxury,1,Womenswear
2021-05-09,Quiet Luxury,0,Womenswear
2021-05-16,Quiet Luxury,1,Womenswear
2021-05-23,Quiet Luxury,3,Womenswear
2021-05-30,Quiet Luxury,4,Womenswear
2021-06-06,Quiet Luxury,2,Womenswear
2021-06-13,Quiet Luxury,3,Womenswear
2021-06-20,Quiet Luxury,3,Womenswear
2021-06-27,Quiet Luxury,2,Womenswear
2021-07-04,Quiet Luxury,2,Womenswear
2021-07-11,Quiet Luxury,3,Womenswear
2021-07-18,Quiet Luxury,2,Womenswear
2021-07-25,Quiet Luxury,0,Womenswear
2021-08-01,Quiet Luxury,2,Womenswear
2021-08-08,Quiet Luxury,0,Womenswear
2021-08-15,Quiet Luxury,4,Womenswear
2021-08-22,Quiet Luxury,2,Womenswear
2021-08-29,Quiet Luxury,2,Womenswear
2021-09-05,Quiet Luxury,3,Womenswear
2021-09-12,Quiet Luxury,2,Womenswear
2021-09-19,Quiet Luxury,0,Womenswear
2021-09-26,Quiet Luxury,0,Womenswear
2021-10-03,Quiet Luxury,0,Womenswear
2021-10-10,Quiet Luxury,0,Womenswear
2021-10-17,Quiet Luxury,3,Womenswear
2021-10-24,Quiet Luxury,0,Womenswear
2021-10-31,Quiet Luxury,0,Womenswear
2021-11-07,Quiet Luxury,2,Womenswear
2021-11-14,Quiet Luxury,0,Womenswear
2021-11-21,Quiet Luxury,2,Womenswear
2021-11-28,Quiet Luxury,0,Womenswear
2021-12-05,Quiet Luxury,2,Womenswear
2021-12-12,Quiet Luxury,2,Womenswear
2021-12-19,Quiet Luxury,2,Womenswear
2021-12-26,Quiet Luxury,2,Womenswear
2022-01-02,Quiet Luxury,2,Womenswear
2022-01-09,Quiet Luxury,4,Womenswear
2022-01-16,Quiet Luxury,2,Womenswear
2022-01-23,Quiet Luxury,2,Womenswear
2022-01-30,Quiet Luxury,3,Womenswear
2022-02-06,Quiet Luxury,2,Womenswear
2022-02-13,Quiet Luxury,3,Womenswear
2022-02-20,Quiet Luxury,3,Womenswear
2022-02-27,Quiet Luxury,2,Womenswear
2022-03-06,Quiet Luxury,3,Womenswear
2022-03-13,Quiet Luxury,2,Womenswear
2022-03-20,Quiet Luxury,3,Womenswear
2022-03-27,Quiet Luxury,2,Womenswear
2022-04-03,Quiet Luxury,2,Womenswear
2022-04-10,Quiet Luxury,3,Womenswear
2022-04-17,Quiet Luxury,3,Womenswear
2022-04-24,Quiet Luxury,2,Womenswear
2022-05-01,Quiet Luxury,3,Womenswear
2022-05-08,Quiet Luxury,2,Womenswear
2022-05-15,Quiet Luxury,4,Womenswear
2022-05-22,Quiet Luxury,3,Womenswear
2022-05-29,Quiet Luxury,3,Womenswear
2022-06-05,Quiet Luxury,3,Womenswear
2022-06-12,Quiet Luxury,3,Womenswear
2022-06-19,Quiet Luxury,3,Womenswear
2022-06-26,Quiet Luxury,4,Womenswear
2022-07-03,Quiet Luxury,4,Womenswear
2022-07-10,Quiet Luxury,4,Womenswear
2022-07-17,Quiet Luxury,4,Womenswear
2022-07-24,Quiet Luxury,3,Womenswear
2022-07-31,Quiet Luxury,4,Womenswear
2022-08-07,Quiet Luxury,3,Womenswear
2022-08-14,Quiet Luxury,2,Womenswear
2022-08-21,Quiet Luxury,4,Womenswear
2022-08-28,Quiet Luxury,3,Womenswear
2022-09-04,Quiet Luxury,3,Womenswear
2022-09-11,Quiet Luxury,3,Womenswear
2022-09-18,Quiet Luxury,3,Womenswear
2022-09-25,Quiet Luxury,3,Womenswear
2022-10-02,Quiet Luxury,3,Womenswear
2022-10-09,Quiet Luxury,4,Womenswear
2022-10-16,Quiet Luxury,2,Womenswear
2022-10-23,Quiet Luxury,3,Womenswear
2022-10-30,Quiet Luxury,4,Womenswear
2022-11-06,Quiet Luxury,3,Womenswear
2022-11-13,Quiet Luxury,3,Womenswear
2022-11-20,Quiet Luxury,2,Womenswear
2022-11-27,Quiet Luxury,3,Womenswear
2022-12-04,Quiet Luxury,2,Womenswear
2022-12-11,Quiet Luxury,3,Womenswear
2022-12-18,Quiet Luxury,3,Womenswear
2022-12-25,Quiet Luxury,4,Womenswear
2023-01-01,Quiet Luxury,5,Womenswear
2023-01-08,Quiet Luxury,4,Womenswear
2023-01-15,Quiet Luxury,4,Womenswear
2023-01-22,Quiet Luxury,4,Womenswear
2023-01-29,Quiet Luxury,3,Womenswear
2023-02-05,Quiet Luxury,4,Womenswear
2023-02-12,Quiet Luxury,3,Womenswear
2023-02-19,Quiet Luxury,4,Womenswear
2023-02-26,Quiet Luxury,3,Womenswear
2023-03-05,Quiet Luxury,6,Womenswear
2023-03-12,Quiet Luxury,6,Womenswear
2023-03-19,Quiet Luxury,5,Womenswear
2023-03-26,Quiet Luxury,26,Womenswear
2023-04-02,Quiet Luxury,29,Womenswear
2023-04-09,Quiet Luxury,30,Womenswear
2023-04-16,Quiet Luxury,42,Womenswear
2023-04-23,Quiet Luxury,46,Womenswear
2023-04-30,Quiet Luxury,40,Womenswear
2023-05-07,Quiet Luxury,44,Womenswear
2023-05-14,Quiet Luxury,44,Womenswear
2023-05-21,Quiet Luxury,37,Womenswear
2023-05-28,Quiet Luxury,60,Womenswear
2023-06-04,Quiet Luxury,41,Womenswear
2023-06-11,Quiet Luxury,54,Womenswear
2023-06-18,Quiet Luxury,46,Womenswear
2023-06-25,Quiet Luxury,38,Womenswear
2023-07-02,Quiet Luxury,37,Womenswear
2023-07-09,Quiet Luxury,34,Womenswear
2023-07-16,Quiet Luxury,33,Womenswear
2023-07-23,Quiet Luxury,38,Womenswear
2023-07-30,Quiet Luxury,40,Womenswear
2023-08-06,Quiet Luxury,34,Womenswear
2023-08-13,Quiet Luxury,39,Womenswear
2023-08-20,Quiet Luxury,34,Womenswear
2023-08-27,Quiet Luxury,40,Womenswear
2023-09-03,Quiet Luxury,44,Womenswear
2023-09-10,Quiet Luxury,34,Womenswear
2023-09-17,Quiet Luxury,37,Womenswear
2023-09-24,Quiet Luxury,33,Womenswear
2023-10-01,Quiet Luxury,35,Womenswear
2023-10-08,Quiet Luxury,29,Womenswear
2023-10-15,Quiet Luxury,32,Womenswear
2023-10-22,Quiet Luxury,31,Womenswear
2023-10-29,Quiet Luxury,53,Womenswear
2023-11-05,Quiet Luxury,30,Womenswear
2023-11-12,Quiet Luxury,28,Womenswear
2023-11-19,Quiet Luxury,31,Womenswear
2023-11-26,Quiet Luxury,30,Womenswear
2023-12-03,Quiet Luxury,32,Womenswear
2023-12-10,Quiet Luxury,28,Womenswear
2023-12-17,Quiet Luxury,34,Womenswear
2023-12-24,Quiet Luxury,38,Womenswear
2023-12-31,Quiet Luxury,39,Womenswear
2024-01-07,Quiet Luxury,41,Womenswear
2024-01-14,Quiet Luxury,40,Womenswear
2024-01-21,Quiet Luxury,45,Womenswear
2024-01-28,Quiet Luxury,56,Womenswear
2024-02-04,Quiet Luxury,49,Womenswear
2024-02-11,Quiet Luxury,37,Womenswear
2024-02-18,Quiet Luxury,39,Womenswear
2024-02-25,Quiet Luxury,37,Womenswear
2024-03-03,Quiet Luxury,36,Womenswear
2024-03-10,Quiet Luxury,32,Womenswear
2024-03-17,Quiet Luxury,37,Womenswear
2024-03-24,Quiet Luxury,36,Womenswear
2024-03-31,Quiet Luxury,34,Womenswear
2024-04-07,Quiet Luxury,36,Womenswear
2024-04-14,Quiet Luxury,34,Womenswear
2024-04-21,Quiet Luxury,32,Womenswear
2024-04-28,Quiet Luxury,34,Womenswear
2024-05-05,Quiet Luxury,28,Womenswear
2024-05-12,Quiet Luxury,25,Womenswear
2024-05-19,Quiet Luxury,31,Womenswear
2024-05-26,Quiet Luxury,28,Womenswear
2024-06-02,Quiet Luxury,29,Womenswear
2024-06-09,Quiet Luxury,29,Womenswear
2024-06-16,Quiet Luxury,25,Womenswear
2024-06-23,Quiet Luxury,29,Womenswear
2024-06-30,Quiet Luxury,30,Womenswear
2024-07-07,Quiet Luxury,31,Womenswear
2024-07-14,Quiet Luxury,30,Womenswear
2024-07-21,Quiet Luxury,30,Womenswear
2024-07-28,Quiet Luxury,25,Womenswear
2024-08-04,Quiet Luxury,23,Womenswear
2024-08-11,Quiet Luxury,29,Womenswear
2024-08-18,Quiet Luxury,29,Womenswear
2024-08-25,Quiet Luxury,27,Womenswear
2024-09-01,Quiet Luxury,30,Womenswear
2024-09-08,Quiet Luxury,35,Womenswear
2024-09-15,Quiet Luxury,31,Womenswear
2024-09-22,Quiet Luxury,28,Womenswear
2024-09-29,Quiet Luxury,27,Womenswear
2024-10-06,Quiet Luxury,30,Womenswear
2024-10-13,Quiet Luxury,27,Womenswear
2024-10-20,Quiet Luxury,29,Womenswear
2024-10-27,Quiet Luxury,28,Womenswear
2024-11-03,Quiet Luxury,21,Womenswear
2024-11-10,Quiet Luxury,28,Womenswear
2024-11-17,Quiet Luxury,35,Womenswear
2024-11-24,Quiet Luxury,31,Womenswear
2024-12-01,Quiet Luxury,29,Womenswear
2024-12-08,Quiet Luxury,32,Womenswear
2024-12-15,Quiet Luxury,30,Womenswear
2024-12-22,Quiet Luxury,31,Womenswear
2024-12-29,Quiet Luxury,35,Womenswear
2025-01-05,Quiet Luxury,30,Womenswear
2025-01-12,Quiet Luxury,31,Womenswear
2025-01-19,Quiet Luxury,31,Womenswear
2025-01-26,Quiet Luxury,30,Womenswear
2025-02-02,Quiet Luxury,24,Womenswear
2025-02-09,Quiet Luxury,28,Womenswear
2025-02-16,Quiet Luxury,28,Womenswear
2025-02-23,Quiet Luxury,29,Womenswear
2025-03-02,Quiet Luxury,28,Womenswear
2025-03-09,Quiet Luxury,34,Womenswear
2025-03-16,Quiet Luxury,31,Womenswear
2025-03-23,Quiet Luxury,34,Womenswear
2025-03-30,Quiet Luxury,28,Womenswear
2025-04-06,Quiet Luxury,26,Womenswear
2025-04-13,Quiet Luxury,29,Womenswear
2025-04-20,Quiet Luxury,27,Womenswear
2025-04-27,Quiet Luxury,28,Womenswear
2025-05-04,Quiet Luxury,30,Womenswear
2025-05-11,Quiet Luxury,27,Womenswear
2025-05-18,Quiet Luxury,28,Womenswear
2025-05-25,Quiet Luxury,27,Womenswear
2025-06-01,Quiet Luxury,28,Womenswear
2025-06-08,Quiet Luxury,30,Womenswear
2025-06-15,Quiet Luxury,29,Womenswear
2025-06-22,Quiet Luxury,31,Womenswear
2025-06-29,Quiet Luxury,30,Womenswear
2025-07-06,Quiet Luxury,28,Womenswear
2025-07-13,Quiet Luxury,30,Womenswear
2025-07-20,Quiet Luxury,32,Womenswear
2025-07-27,Quiet Luxury,43,Womenswear
2025-08-03,Quiet Luxury,77,Womenswear
2025-08-10,Quiet Luxury,100,Womenswear
2025-08-17,Quiet Luxury,82,Womenswear
2025-08-24,Quiet Luxury,85,Womenswear
2025-08-31,Quiet Luxury,87,Womenswear
2025-09-07,Quiet Luxury,71,Womenswear
2025-09-14,Quiet Luxury,73,Womenswear
2025-09-21,Quiet Luxury,64,Womenswear
2025-09-28,Quiet Luxury,64,Womenswear
2025-10-05,Quiet Luxury,66,Womenswear
2025-10-12,Quiet Luxury,66,Womenswear
2025-10-19,Quiet Luxury,67,Womenswear
2025-10-26,Quiet Luxury,64,Womenswear
2025-11-02,Quiet Luxury,67,Womenswear
2025-11-09,Quiet Luxury,81,Womenswear
2025-11-16,Quiet Luxury,75,Womenswear
2025-11-23,Quiet Luxury,88,Womenswear
2025-11-30,Quiet Luxury,90,Womenswear
2025-12-07,Quiet Luxury,84,Womenswear
2025-12-14,Quiet Luxury,87,Womenswear
2025-12-21,Quiet Luxury,87,Womenswear
2025-12-28,Quiet Luxury,87,Womenswear
2020-12-27,Bow Stacking,0,Accessories
2021-01-03,Bow Stacking,0,Accessories
2021-01-10,Bow Stacking,0,Accessories
2021-01-17,Bow Stacking,0,Accessories
2021-01-24,Bow Stacking,0,Accessories
2021-01-31,Bow Stacking,0,Accessories
2021-02-07,Bow Stacking,0,Accessories
2021-02-14,Bow Stacking,0,Accessories
2021-02-21,Bow Stacking,0,Accessories
2021-02-28,Bow Stacking,0,Accessories
2021-03-07,Bow Stacking,0,Accessories
2021-03-14,Bow Stacking,0,Accessories
2021-03-21,Bow Stacking,0,Accessories
2021-03-28,Bow Stacking,0,Accessories
2021-04-04,Bow Stacking,0,Accessories
2021-04-11,Bow Stacking,0,Accessories
2021-04-18,Bow Stacking,0,Accessories
2021-04-25,Bow Stacking,0,Accessories
2021-05-02,Bow Stacking,0,Accessories
2021-05-09,Bow Stacking,100,Accessories
2021-05-16,Bow Stacking,0,Accessories
2021-05-23,Bow Stacking,0,Accessories
2021-05-30,Bow Stacking,0,Accessories
2021-06-06,Bow Stacking,0,Accessories
2021-06-13,Bow Stacking,0,Accessories
2021-06-20,Bow Stacking,0,Accessories
2021-06-27,Bow Stacking,0,Accessories
2021-07-04,Bow Stacking,0,Accessories
2021-07-11,Bow Stacking,0,Accessories
2021-07-18,Bow Stacking,0,Accessories
2021-07-25,Bow Stacking,0,Accessories
2021-08-01,Bow Stacking,0,Accessories
2021-08-08,Bow Stacking,0,Accessories
2021-08-15,Bow Stacking,0,Accessories
2021-08-22,Bow Stacking,0,Accessories
2021-08-29,Bow Stacking,0,Accessories
2021-09-05,Bow Stacking,0,Accessories
2021-09-12,Bow Stacking,0,Accessories
2021-09-19,Bow Stacking,0,Accessories
2021-09-26,Bow Stacking,0,Accessories
2021-10-03,Bow Stacking,0,Accessories
2021-10-10,Bow Stacking,0,Accessories
2021-10-17,Bow Stacking,0,Accessories
2021-10-24,Bow Stacking,0,Accessories
2021-10-31,Bow Stacking,0,Accessories
2021-11-07,Bow Stacking,0,Accessories
2021-11-14,Bow Stacking,0,Accessories
2021-11-21,Bow Stacking,0,Accessories
2021-11-28,Bow Stacking,0,Accessories
2021-12-05,Bow Stacking,0,Accessories
2021-12-12,Bow Stacking,0,Accessories
2021-12-19,Bow Stacking,0,Accessories
2021-12-26,Bow Stacking,0,Accessories
2022-01-02,Bow Stacking,0,Accessories
2022-01-09,Bow Stacking,0,Accessories
2022-01-16,Bow Stacking,0,Accessories
2022-01-23,Bow Stacking,0,Accessories
2022-01-30,Bow Stacking,0,Accessories
2022-02-06,Bow Stacking,0,Accessories
2022-02-13,Bow Stacking,0,Accessories
2022-02-20,Bow Stacking,0,Accessories
2022-02-27,Bow Stacking,0,Accessories
2022-03-06,Bow Stacking,0,Accessories
2022-03-13,Bow Stacking,0,Accessories
2022-03-20,Bow Stacking,0,Accessories
2022-03-27,Bow Stacking,0,Accessories
2022-04-03,Bow Stacking,0,Accessories
2022-04-10,Bow Stacking,0,Accessories
2022-04-17,Bow Stacking,0,Accessories
2022-04-24,Bow Stacking,0,Accessories
2022-05-01,Bow Stacking,0,Accessories
2022-05-08,Bow Stacking,0,Accessories
2022-05-15,Bow Stacking,0,Accessories
2022-05-22,Bow Stacking,0,Accessories
2022-05-29,Bow Stacking,0,Accessories
2022-06-05,Bow Stacking,0,Accessories
2022-06-12,Bow Stacking,0,Accessories
2022-06-19,Bow Stacking,0,Accessories
2022-06-26,Bow Stacking,0,Accessories
2022-07-03,Bow Stacking,0,Accessories
2022-07-10,Bow Stacking,75,Accessories
2022-07-17,Bow Stacking,0,Accessories
2022-07-24,Bow Stacking,0,Accessories
2022-07-31,Bow Stacking,0,Accessories
2022-08-07,Bow Stacking,0,Accessories
2022-08-14,Bow Stacking,0,Accessories
2022-08-21,Bow Stacking,0,Accessories
2022-08-28,Bow Stacking,0,Accessories
2022-09-04,Bow Stacking,0,Accessories
2022-09-11,Bow Stacking,0,Accessories
2022-09-18,Bow Stacking,0,Accessories
2022-09-25,Bow Stacking,0,Accessories
2022-10-02,Bow Stacking,0,Accessories
2022-10-09,Bow Stacking,0,Accessories
2022-10-16,Bow Stacking,0,Accessories
2022-10-23,Bow Stacking,0,Accessories
2022-10-30,Bow Stacking,0,Accessories
2022-11-06,Bow Stacking,0,Accessories
2022-11-13,Bow Stacking,0,Accessories
2022-11-20,Bow Stacking,0,Accessories
2022-11-27,Bow Stacking,0,Accessories
2022-12-04,Bow Stacking,0,Accessories
2022-12-11,Bow Stacking,0,Accessories
2022-12-18,Bow Stacking,0,Accessories
2022-12-25,Bow Stacking,0,Accessories
2023-01-01,Bow Stacking,0,Accessories
2023-01-08,Bow Stacking,0,Accessories
2023-01-15,Bow Stacking,0,Accessories
2023-01-22,Bow Stacking,0,Accessories
2023-01-29,Bow Stacking,0,Accessories
2023-02-05,Bow Stacking,0,Accessories
2023-02-12,Bow Stacking,0,Accessories
2023-02-19,Bow Stacking,0,Accessories
2023-02-26,Bow Stacking,0,Accessories
2023-03-05,Bow Stacking,0,Accessories
2023-03-12,Bow Stacking,0,Accessories
2023-03-19,Bow Stacking,0,Accessories
2023-03-26,Bow Stacking,0,Accessories
2023-04-02,Bow Stacking,0,Accessories
2023-04-09,Bow Stacking,0,Accessories
2023-04-16,Bow Stacking,0,Accessories
2023-04-23,Bow Stacking,0,Accessories
2023-04-30,Bow Stacking,0,Accessories
2023-05-07,Bow Stacking,0,Accessories
2023-05-14,Bow Stacking,0,Accessories
2023-05-21,Bow Stacking,0,Accessories
2023-05-28,Bow Stacking,0,Accessories
2023-06-04,Bow Stacking,72,Accessories
2023-06-11,Bow Stacking,0,Accessories
2023-06-18,Bow Stacking,0,Accessories
2023-06-25,Bow Stacking,0,Accessories
2023-07-02,Bow Stacking,72,Accessories
2023-07-09,Bow Stacking,0,Accessories
2023-07-16,Bow Stacking,0,Accessories
2023-07-23,Bow Stacking,0,Accessories
2023-07-30,Bow Stacking,0,Accessories
2023-08-06,Bow Stacking,0,Accessories
2023-08-13,Bow Stacking,0,Accessories
2023-08-20,Bow Stacking,0,Accessories
2023-08-27,Bow Stacking,0,Accessories
2023-09-03,Bow Stacking,0,Accessories
2023-09-10,Bow Stacking,0,Accessories
2023-09-17,Bow Stacking,0,Accessories
2023-09-24,Bow Stacking,0,Accessories
2023-10-01,Bow Stacking,0,Accessories
2023-10-08,Bow Stacking,0,Accessories
2023-10-15,Bow Stacking,0,Accessories
2023-10-22,Bow Stacking,0,Accessories
